seller_id,seller_city,Total order ,sumprice, average price / city 
eb4df17aed01d918c65f0f8d650900c0,paulinia,11,3739.87,339.988181818182
602044f2c16190c2c6e45eb35c2e21cb,ibitinga,57,3739.16,65.599298245614
0509040ea3fe50071181bbc359eb7738,belo horizonte,98,3737.95000000001,38.1423469387756
77e4abfd739aed9c46480f90f81c0eb4,brasilia,18,3736.99,207.610555555556
8f119a0aee85c0c8fc534629734e94fd,barueri,83,3733.68,44.9840963855422
66dc1b1632bd6a3e508510c5b3492107,jau,42,3721.39,88.6045238095239
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,24,3718.51,154.937916666667
822166ed1e47908f7cfb49946d03c726,tres rios,108,3714.83,34.3965740740741
ec80e49e69745ab6c14f984bf2149423,limeira,12,3709.0,309.083333333333
99a54764c341d5dc80b4a8fac4eba3fb,sao paulo,67,3708.76,55.3546268656717
a44fb5a447105f8469bdf16bf9159f25,porto alegre,19,3706.1,195.057894736842
f3da5b2ff499efb8d4a6d371d175d7dd,sao paulo,84,3702.29,44.074880952381
520b493b57809f446cb0a233bb3e25c7,santos,73,3698.9,50.6698630136986
c0563dd588b775f2e37747ef6ad6c92c,santo andre,28,3697.2,132.042857142857
4559697a8f7e637227c2eeaed843baff,presidente prudente,42,3696.0,88.0000000000001
38e679b9e0064cd94c6f035707344dae,londrina,30,3694.51,123.150333333333
5f5b43b2bffa8656e4bc6efeb13cc649,sao paulo,29,3677.2,126.8
b1fecf4da1fa2689bccffa0121953643,campo grande,20,3669.64,183.482
2745f798279e0ed033addcc1474776d7,sao paulo,32,3668.53,114.6415625
c731d18cea9bf687ffee82a241c25b11,concordia,26,3662.0,140.846153846154
df560393f3a51e74553ab94004ba5c87,loanda,29,3661.18,126.247586206897
33ac3e28642ab8bda860a2f693000e78,cotia,35,3661.03,104.600857142857
8b2492b7ff4468839593fafeed55bad9,sao goncalo,45,3660.08,81.3351111111111
56642bcb79900e777d68e91915cb4267,sao paulo,56,3657.64,65.315
7f2617c58d5d06806987308b45654351,sao paulo,23,3656.8,158.991304347826
5d3bb11474a06bdc23fb9e89f1164ee0,assis,32,3654.6,114.20625
e49c26c3edfa46d227d5121a6b6e4d37,brejao,36,3654.25,101.506944444444
f97e2b0650c2068227e1d366140eb62f,santo antonio de posse,21,3654.0,174.0
6bb0724edf0b62fb91ac404873a97241,cotia,18,3653.0,202.944444444444
406822777a0b9eb5c50e442dd4cd3ec5,tatui,47,3648.08,77.6187234042554
ed4311e67debd72b8610a5347a743087,guarulhos,26,3636.0,139.846153846154
1eade46fba20122dc4aefb379f8c636b,sao paulo,75,3635.36999999999,48.4715999999999
96804ea39d96eb908e7c3afdb671bb9e,ibia,40,3610.7,90.2674999999999
21e83881401b92b49fb09a16d3852291,uberlandia,15,3588.05,239.203333333333
3364a91ec4d56c98e44174de954b94f6,porto velho,6,3579.94,596.656666666667
3c010235b7345c92f125d14ee232a76b,mandirituba,15,3578.0,238.533333333333
3d8fa2f5b647373c8620330c4e077a9f,sao paulo,48,3571.73,74.4110416666666
f2336e113377dd21c744d9c4fc8293a9,sao paulo,4,3563.0,890.75
218f991754f360af9c2daa5e0b8e990c,sao paulo,17,3554.32,209.077647058824
585175ec331ea177fa47199e39a6170a,montes claros,1,3549.0,3549.0
71039d19d4303bf9054d69e9a9236699,sao paulo,38,3537.2,93.0842105263159
276677b5d08786d5dce7c2149dcce48b,belo horizonte,47,3522.0,74.936170212766
6750d71153f00fc58829af2a8ef1bcf1,rio bonito,6,3514.0,585.666666666667
e7d5b006eb624f13074497221eb37807,santo andre,63,3478.93,55.2211111111111
244b04680fdbded0acf5aebd9c92b44a,jundiai,3,3477.7,1159.23333333333
8ff38bc3969e67c36c48343a07090f66,sao paulo,8,3472.0,434.0
ed46f1eb4a638113deb2a1137b5f22e9,indaial,4,3470.0,867.5
bce6a5ecf98e99fd2a8868b15c51f04b,guarulhos,15,3464.9,230.993333333333
f0837c8d71434931d9e38e7b79234797,arvorezinha,23,3446.9,149.865217391304
994f04b3718c2bab35c2adfa8afecd2a,jaguariuna,57,3445.7,60.4508771929825
1b8356dabde1d35e17cef975c3f82730,sao paulo,61,3426.38999999999,56.1703278688524
c394e193cda3b4225ff2094d32184849,sao paulo,12,3419.88,284.99
4677a5437afda5fa7140b927b07be1cc,japira,11,3415.7,310.518181818182
f4db9b37944bcb8873e6b456ee190bbf,itaquaquecetuba,22,3409.78,154.99
827f8f69dfa529c561901c4f2e0f332f,curitiba,104,3408.39000000001,32.7729807692308
070d165398b553f3b4b851c216b8a358,sao paulo,39,3393.16,87.0041025641025
cfd7ddab722b902f7ac5b5f3ba6d723d,contagem,13,3385.03,260.386923076923
960945e1a9535cbc0cd6ddd35fbe7ae8,sao paulo,29,3381.73,116.611379310345
2d50d6282f8aa2257819a77bfaa0efe0,ibitinga,45,3353.48,74.5217777777778
db4350fd57ae30082dec7acbaacc17f9,sao paulo,146,3331.30999999999,22.8171917808219
6481e96574816ead57975da2c0f6d80d,sorocaba,43,3324.9,77.3232558139535
6b90f847357d8981edd79a1eb1bf0acb,guarulhos,47,3322.08,70.6825531914894
8c3b533c63cca56240f94f1e3a6b18ef,belo horizonte,8,3312.16,414.02
a2b5b6105ea5942300631d2e76f4ffe0,osasco,16,3286.69,205.418125
54c04bdb5ec46762f8f08c7e8f86ed4a,florianopolis,19,3281.66,172.718947368421
5b51032eddd242adc84c38acab88f23d,borda da mata,14,3280.0,234.285714285714
643214e62b870443ccbe55ab29a4dccf,sao paulo,68,3270.13,48.0901470588236
52562a9f449c3dc3d53f5f5b9ed74903,parnamirim,14,3266.6,233.328571428571
aeb36d67f1414f234d42a29e27cf1f17,santo andre,4,3263.8,815.95
594f9aaa48e5bf431f011ddc5669b0d5,contagem,38,3248.8,85.4947368421053
a938325a4b357fd23a6a4d5bb126408e,nilopolis,25,3231.0,129.24
c64a2aec32cc408a8a4c6d7c46017f91,imbe,9,3221.5,357.944444444444
afa6714acee029b2dfdf357e5579cc03,descalvado,17,3220.76,189.456470588235
95f83f51203c626648c875dd41874c7f,borda da mata,67,3217.46,48.0217910447761
4c18691b6037662be2df78a765d98ab5,sao paulo,67,3195.52,47.694328358209
bb7a14e229b1c95156719c3d9552eeee,rio de janeiro,11,3190.1,290.009090909091
d57e18d5f73c7ccb7f7339b61166898d,sao paulo,63,3187.7,50.5984126984128
e48b04bf1aa1ef711caebeb7aede6180,curitiba,25,3187.1,127.484
e89c4adbe7b1d0819dbb636e16461cf1,indaiatuba,25,3181.3,127.252
5c6d4016c2a288f074fa0848a2b653d2,sao paulo,35,3159.0,90.2571428571429
870d0118f7a9d85960f29ad89d5d989a,pocos de caldas,61,3157.2,51.7573770491804
c8b3445d737de6befde0c88ede534a5e,sao paulo,36,3149.04,87.4733333333333
5bc24d989e71e93c33e50a7782431b0e,campo do meio,17,3148.0,185.176470588235
f326006815956455b2859abd58fe7e39,fernandopolis,30,3147.16,104.905333333333
3cfa1358a6caa965278721344c8d76f2,sao bernardo do campo,5,3140.28,628.056
b1ac6ea7895bc3dd6f0f6f4abbdd2821,canoas,41,3139.0,76.5609756097561
238fac594e170b59c6d228f5a4f4f1d9,dois corregos,30,3126.0,104.2
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,21,3118.4,148.495238095238
3bdff180c7e1f6551a643b99c265a120,sao paulo,61,3114.9,51.0639344262296
5b35136197710e16ac5e7b7c2bd4ea85,rio de janeiro,9,3104.2,344.911111111111
08cdbae123ff67ca4e36d9d641ce0119,uba,6,3098.99,516.498333333333
f61c63d13f7cd800549d5acdd390ae72,pilar do sul,26,3072.3,118.165384615385
bd697db56ff8e7c9cd1abeb7f72029b2,sao paulo,22,3069.78,139.535454545454
aae3bfea055532c57fb453ed3ec80b30,santo andre,50,3057.92,61.1584
612a743d294c27884fb7b80d2b19ba35,curitiba,3,3057.7,1019.23333333333
d9e8c084b68fe958861d8f2c21202e6b,sao paulo,12,3050.0,254.166666666667
b8555308bfdb4ca1ed54325a58da9a97,sao bernardo do campo,28,3047.2,108.828571428572
0ebd97a106433a45a4aebe57c1799778,contagem,32,3046.8,95.2125000000001
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,78,3039.3,38.9653846153846
4da0e408c99d2fdc2126dc9fce518060,cornelio procopio,54,3026.0,56.0370370370371
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,12,3021.66,251.805
4c8545742faaf58fafd5fd14d25d75cf,fernandopolis,4,3020.0,755.0
55f7a3319d80f7fdf078b8f03e6725fe,osasco,22,3013.78,136.99
f4aba7c0bca51484c30ab7bdc34bcdd1,sao paulo,117,3009.79,25.7247008547009
49e7217cfe4e427191c378ec626d8737,formiga,14,3002.7,214.478571428571
c9aafcd0621b2207c10e32c649cada4d,sao paulo,52,2997.25,57.6394230769231
5bc55dbe2f12b6af6d83ed46023e0dc8,coronel fabriciano,21,2992.1,142.480952380952
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,82,2990.98,36.4753658536585
0c7533c71df861ec58ad7ff999ed0e8d,valinhos,73,2989.3,40.9493150684932
974cf2cb8f4b7add98709c30df02fe10,araraquara,33,2982.67,90.3839393939393
2156f2671501a81034d7d07f217609d0,sp,22,2981.5,135.522727272727
fce62094ffe6a4009188ec44e681dfdd,sao paulo,11,2969.7,269.972727272727
432c37c9dfba871172ec162e20118b8c,brasilia,57,2968.87,52.0854385964912
b494891378bd8f4560abe576c52deacd,sao paulo,22,2958.9,134.495454545455
e908c0f3646e8b60375734a350d95d71,sao paulo,1,2951.0,2951.0
dd58ee93286b0821565574c570e9e1dc,curitiba,2,2948.0,1474.0
1996942dc085d7773ba77a529b163cd0,pradopolis,10,2943.51,294.351
60562ab00b8054280520d390c8c0045c,sao paulo,17,2943.0,173.117647058824
cb5df0dcb9e280b1780e9d589889f2c7,bady bassitt,19,2934.72,154.458947368421
be9a160a9011f627c3e121d076c1ec7b,jaragua do sul,7,2934.0,419.142857142857
f44b6f775a2b390380e0e30b5c9d3eee,sao paulo,10,2930.0,293.0
606ce7768feac12c5e8bd58db8b08f0f,campinas,5,2916.6,583.32
a6fe7de3d16f6149ffe280349a8535a0,franca,52,2904.8,55.8615384615385
b1204cfda1d4948679db3cfc0d3cb95c,guarulhos,11,2903.7,263.972727272727
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,54,2903.6,53.7703703703704
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,9,2902.3,322.477777777778
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,21,2885.9,137.42380952381
1771297ac436903d1dd6b0e9279aa505,guarulhos,36,2881.27,80.0352777777778
cb3dd9ce66268c7a3ca7241ac70ab58c,sao paulo,52,2879.76,55.38
1987cd4be10fe09ee50454f9c354d1c6,ouro fino,16,2877.7,179.85625
b335c59ab742f751a85db9c411a86739,araguari,35,2873.34,82.0954285714286
4342d4b2ba6b161468c63a7e7cfce593,rio de janeiro,20,2867.1,143.355
977f9f63dd360c2a32ece2f93ad6d306,tabatinga,25,2858.87,114.3548
2a1348e9addc1af5aaa619b1a3679d6b,belo horizonte,55,2843.0,51.6909090909091
fec6275253471ace26d209bbaa64cd0f,nova friburgo,10,2840.0,284.0
491a5ada3aa1678414e990262c4bbdc1,sao paulo,2,2840.0,1420.0
d32e3909cfb714fb2a6cb092c85b9c5f,jundiai,11,2827.9,257.081818181818
730937bf88cb151eb2eb849f642fc213,rio claro,26,2821.2,108.507692307692
1838dd9b8977065acf51d95e0053ea7a,belo horizonte,67,2820.3,42.0940298507463
dd533b429f380718b70ad9922c294bae,barretos,45,2819.77,62.6615555555556
f593898ec748b7a8cb81fc04edafd98a,pedreira,23,2813.04,122.306086956522
5f1dc28029d2c244352a68107ec2b542,sao paulo,78,2807.3,35.9910256410257
3fd1e727ba94cfe122d165e176ce7967,araraquara,38,2805.2,73.821052631579
820cc752a266cdc6c1a1e61dd4583330,maringa,15,2802.8,186.853333333333
df56d7b40d437f88407c5f78b63bc328,cascavel,25,2791.28,111.6512
f7ccf836d21b2fb1de37564105216cc1,ibitinga,74,2787.4,37.6675675675676
62c50c1af4dfdc4149d25c5222043d39,sao paulo,19,2785.72,146.616842105263
ae7ab174effdead6c241e547e4ca13f0,arapongas,7,2778.6,396.942857142857
a17f621c590ea0fab3d5d883e1630ec6,sorocaba,80,2778.58,34.73225
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,28,2777.72,99.2042857142858
f125f3a310c2e5f822d116147de1e474,sao paulo,22,2761.4,125.518181818182
8f54d64f28a993550aa7943f12572959,ipatinga,16,2755.5,172.21875
a1474fd46fd3430168f7ec202da39408,pinhais,14,2752.5,196.607142857143
1444c08e64d55fb3c25f0f09c07ffcf2,lauro de freitas,1,2749.0,2749.0
052577151711aec5c744fe12e66db3e1,rodeio,4,2748.0,687.0
f805b96fa705ba7995a221f1749dc141,maringa,7,2744.44,392.062857142857
3b872fd4747f01cc56206f2934198618,ibitinga,27,2726.74,100.99037037037
5cbbd5a299cab112b7bf23862255e43e,pinhais,38,2726.06,71.7384210526316
33576ec5412fb5905d876f12f33bfde6,curitiba,32,2718.0,84.9375
458d868c9642f55f18f04e951a3fdde6,porto alegre,2,2718.0,1359.0
78744a20ee2f80ba64f6804c25def2b8,recife,6,2715.0,452.5
fe26f3ecb51a15e6d8335cd92da42562,sao paulo,7,2708.96,386.994285714286
d93844a9c55ba7ce353388bcf849ea56,curitiba,14,2708.5,193.464285714286
51702dc2a3e106c76dbff722b5bf0726,conchal,14,2705.1,193.221428571429
e99e927c81e3f51739c94fcdfca9f10f,uberlandia,25,2702.83,108.1132
31561f325664a8a7aba4c8d0c3a9b3db,sao paulo,38,2702.19,71.1102631578948
82bd0703a4aefd6b599e5bfdaed378fb,marilia,24,2692.28,112.178333333333
850913d59ce317156b00f3705f1c3edb,atibaia,34,2690.0,79.1176470588235
0015a82c2db000af6aaaf3ae2ecb0532,santo andre,3,2685.0,895.0
ffa6adafb71b807dc13159e26431354c,londrina,18,2669.9,148.327777777778
d93919c944be9cff128f6c9cb899eacb,mombuca,33,2666.7,80.809090909091
9c068d10aca38e85c50202e17b4a7e88,coxim,17,2658.9,156.405882352941
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,21,2658.45,126.592857142857
6f229cc508fc6915ed5c499efd93baa4,rio de janeiro,14,2654.8,189.628571428571
0885aaf116795758dfeb5f1032487bcd,ferraz de vasconcelos,30,2648.0,88.2666666666667
4e8dacf3d38f281ae26c3e0321d92d88,sao paulo,15,2644.95,176.33
bc302730ea8cf49b5c74f579febb5bbf,campinas,11,2640.9,240.081818181818
f1b93673502375d491780bb49d615dbc,sao jose dos campos,10,2638.93,263.893
1b7e5006cb25dd23ce8686691013b121,sao paulo,11,2636.74,239.703636363636
ccf8813e5a7d6c84d865cd38bfc2b130,taubate,26,2635.5,101.365384615385
ea6b12bf9ffe2bac34602ec631d97a47,guarulhos,11,2625.8,238.709090909091
9906e7aa42a3c067b7c9a564d01c4320,maringa,16,2619.0,163.6875
8ab42aa58097fd4668d60cc648225d5f,goiania,26,2616.75,100.644230769231
a369d693961cb93b61ca2cc518872a85,sao jose do rio preto,18,2597.0,144.277777777778
fdaaf5bfda82b7b80535610c831b8d09,sao jose do rio preto,15,2588.9,172.593333333333
cd06602b43d8800bd0afad514919d35c,sao paulo,53,2588.07,48.8315094339623
244c2f1bff6afe1f2eaf9bfe9b2aed38,mogi das cruzes,27,2580.0,95.5555555555556
2c4c47cb51acd5ea5db5e0ae0e26542a,buritama,15,2575.9,171.726666666667
04aba03279157f6d4e0fe8ccaf21963c,santo antonio de padua,16,2575.9,160.99375
b76dba6c951ab00dc4edf0a1aa88037e,sao paulo,169,2574.78,15.2353846153846
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,13,2571.95,197.842307692308
1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,44,2563.0,58.25
f1c1ac3f3efc07e659c035008e615e66,sao paulo,14,2561.96,182.997142857143
323ce52b5b81df2cd804b017b7f09aa7,sao paulo,30,2554.2,85.1400000000001
157c3e4b42f81ac4a44e8b1ca2fe9876,sao paulo,31,2548.5,82.2096774193548
bb5bd94c8f59cc050072d2930c869cac,sao paulo,17,2543.87,149.639411764706
fe49ee029e61e789a1f3a5525f57ba8d,osasco,17,2527.59,148.681764705882
cce6ab8d1682639fe45ab70234f1665f,curitiba,66,2522.7,38.2227272727273
47efca563408aae19bb7206c2d969ea9,teresina,12,2522.0,210.166666666667
ede0c03645598cdfc63ca8237acbe73d,ribeirao preto,50,2518.37,50.3674
318f287a62ab7ac10b703ac37435a231,sao paulo,62,2517.48,40.6045161290322
3d39fbf22a665714baf62fae36029e23,campinas,8,2504.2,313.025
de0c78824586e9a5f5f04fd84e25df39,vargem grande paulista,16,2489.3,155.58125
cea729054f157f5870bdd321a958d994,sao paulo,26,2482.1,95.4653846153847
6989574bd97d9773f10d232b6c07da59,curitiba,7,2478.4,354.057142857143
5eeb9c756d9780b96283e5a2ac6da334,ribeirao preto,9,2471.0,274.555555555556
c2d70ce2c5d0a2eb75e78668236e6dc8,sao paulo,15,2470.9,164.726666666667
3a734b715d333a2588a3d54a0c9b8746,osasco,24,2463.52,102.646666666667
1c40343cc5d18c2d8248ac2f3366de34,limeira,22,2461.41,111.882272727273
fa74b2f3287d296e9fbd2cc80f2d1cf1,presidente prudente,11,2459.89,223.626363636364
a08692680c77d30a0b4280da5df01c5a,sao paulo,17,2433.0,143.117647058824
5160d23075764e18e07c1f4a87fad743,sao bernardo do campo,39,2429.0,62.2820512820513
efcd8d2104f1a05d028af7bad20d974b,aracatuba,51,2424.78,47.5447058823529
ed859002ad59dbf8cf3602696a6c3000,londrina,13,2421.7,186.284615384615
4b0fdb526525f9890eb145bf1534640e,ibitinga,20,2419.0,120.95
888faa8bfb0b159c37de6d898b961c31,braco do norte,23,2418.3,105.14347826087
d06d019f72a04e5497a0b64190af170c,cotia,17,2415.93,142.113529411765
d3f39f05462b79a4562d35893a28f159,mococa,38,2411.3,63.4552631578947
1354d51653f645349064725ed204e85e,sao paulo,20,2410.0,120.5
76833248bbc0e65a0293ec62023e4396,birigui,2,2399.98,1199.99
0bb738e4d789e63e2267697c42d35a2d,sao roque,31,2388.3,77.041935483871
6bbcb8924baf70b7fe2fe2097e8cd407,blumenau,11,2382.5,216.590909090909
acadd4d36859671cb635527c6c977533,santa rosa de viterbo,12,2381.0,198.416666666667
cfe94489ddd337d1e29e12f2a7205d10,sao paulo,24,2376.0,99.0
8a87611c08849ffeeccab52aa798b6c7,curitiba,14,2369.8,169.271428571429
120476eb7a04c149d14772edaf5d9bf2,angra dos reis,6,2368.8,394.8
f615fe7efbef0f4f08fd3086bc7a3e60,atibaia,24,2359.27,98.3029166666667
4978a02ea9c8be7a9b5480680f40334e,sao paulo,19,2356.61,124.032105263158
8603f0038fe0e52fedd3382d266723de,garopaba,10,2355.0,235.5
3504c0cb71d7fa48d967e0e4c94d59d9,maua,53,2349.94,44.3384905660377
4391ea5c5990502176a1dcda44a2373d,porto alegre,5,2349.0,469.8
5a93f3ab0ef4c84ed5e1b5dbf23978bc,monteiro lobato,44,2338.25,53.1420454545455
34f563c82a85b99ae9e6d60db5fc2e28,campo bom,8,2332.3,291.5375
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,11,2324.82,211.347272727273
1d4587203296c8f4ad134dc286fa6db0,sao paulo,43,2323.3,54.0302325581396
df91910b6a03bb2e3358fa6a35e32f6f,sao paulo,14,2312.1,165.15
daeb5653dd96c1b11860f72209795012,belo horizonte,41,2305.9,56.2414634146342
fd386aa7bed2af3c7035c65506c9b4a3,sao paulo,76,2304.15,30.3177631578947
6338ea67c41078a46ad99cc009654956,farroupilha,44,2286.09,51.9565909090909
9a84ba99f5367fdbd4598363496f1ea2,luziania,16,2284.98,142.81125
7238a95bb63ef7e498389fb863b834a1,limeira,15,2265.7,151.046666666667
e8f6dc8e6a1dcde89d20e3995c8d90b3,sao paulo,48,2256.34,47.0070833333334
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,5,2255.0,451.0
655220df33262c7e0c4949a147366f94,diadema,15,2245.0,149.666666666667
7b8e8ec35bad4b0ef7e3963650b0a87b,tubarao,5,2244.28,448.856
1b1ae47a313a825a7ccceb8e2e30fa9d,bocaiuva do sul,11,2243.9,203.990909090909
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,10,2242.28,224.228
5abb8ea023c77787f2c15da891c8d384,joinville,13,2241.0,172.384615384615
54583ab379489add547fe47b628db589,sao bernardo do campo,10,2240.0,224.0
e5f9e61ceb5f523cc966e0f34095032f,brusque,4,2238.0,559.5
cac876b37d3abcd6bd76caca30277996,cascavel,33,2229.77,67.5687878787879
b83cedfb587e7911540e3f576d6917ce,sao paulo,25,2224.95,88.998
b74d1c09cb380e1d03a6f859c6f4224b,rio de janeiro,39,2221.6,56.9641025641026
fb89df7f89fd1b8f03fa2acca1ba7364,foz do iguacu,25,2220.0,88.8
3a4127e1ba7208ea37044c5092aae170,sao paulo,6,2219.6,369.933333333333
747e73c01a4593d4cf60dcf970fd2689,vitoria de santo antao,3,2217.99,739.33
77a515caa36327151d1cc6c32a9f00e1,diadema,26,2217.39,85.2842307692308
abbf6046bbdf1028606a5bc7f00c99e7,xanxere,7,2217.15,316.735714285714
f214d28e8d8e3ef068748498ccc2f813,sao paulo,59,2212.41,37.4984745762712
4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,74,2211.1,29.8797297297298
e5475dcab1e07b63d7f6e902d8f5eda8,diadema,19,2192.0,115.368421052632
91f0eec23d4a61d7d7caeefa3f0ad1ca,tubarao,11,2190.8,199.163636363636
0725b8c0f3f906e58f70cbe76b7c748c,guarulhos,37,2190.3,59.1972972972973
14a08204d03bb6b6bde8029f801ae0eb,sao paulo,38,2185.4,57.5105263157895
30c7f28fd3a5897b2c82d152bb760c17,niteroi,7,2178.27,311.181428571429
8ca1551acf9832a4cf467bbbac15851f,campo largo,12,2176.4,181.366666666667
53d00c40e32aeb924a84ce72b1af869d,ibitinga,17,2165.85,127.402941176471
2be17df1c49978426251562096c3cc09,tubarao,16,2165.0,135.3125
0ffa40d54288e4f3499b8780dd0f144f,presidente prudente,35,2162.8,61.7942857142857
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,14,2153.9,153.85
72bc2cce903c872fe376a8faaa81d237,sao paulo,18,2149.2,119.4
b56906f7fd1696e043f1bcce164c487b,echapora,42,2148.49,51.1545238095238
373ee4a3a775a733770ca3f790b8b9ac,rio de janeiro,22,2141.49,97.3404545454545
0ed6ce5d87fd9c69eaacaeb778d67235,americana,43,2141.42,49.8004651162791
723cd880edaacdb998898b67c8f9da30,ibitinga,12,2136.53,178.044166666667
f5f2ab9bdb6b30c14c61be68c5ed37da,porto ferreira,18,2134.68,118.593333333333
87d30a6a0cbf89356e49324971ab1d24,sao paulo,17,2134.13,125.537058823529
9bcdfa7b615b3abb9461d9e3ad9886ae,blumenau,20,2126.07,106.3035
13074f016982ff2bd6c58ced8682f000,bento goncalves,15,2116.0,141.066666666667
8f78f0903005064036736c7173a5c2ed,tiradentes,21,2113.7,100.652380952381
cf2384dd2f1dddea3f838efed0945e65,serra negra,16,2101.5,131.34375
ffdd9f82b9a447f6f8d4b91554cc7dd3,curitiba,20,2101.2,105.06
e9511df20ccd82658a30c37b7fb343af,bauru,30,2096.6,69.8866666666666
3bfba5a77604f6dfae7e6dd7aaf65821,londrina,4,2095.5,523.875
7f7b8245c336066a1f9933c359f11d77,mogi mirim,43,2094.36,48.7060465116279
8de8fe3af4449ed695d2434c933ed73e,sao paulo,1,2090.0,2090.0
165b1235e9e9942cb5fae67103576fb0,ribeirao preto,16,2085.15,130.321875
f7720c4fa8e3aba4546301ab80ea1f1b,curitiba,78,2083.45,26.7108974358974
e6a69c4a27dfdd98ffe5aa757ad744bc,sao paulo,29,2076.2,71.5931034482759
6aa3928696eab49a19a466e665a649fd,nova iguacu,22,2075.0,94.3181818181818
082e0bf4cb865a6533b1e8e498cc0255,botucatu,23,2073.3,90.1434782608696
6b536a23086fba0d58c08d68814397f6,niteroi,23,2068.8,89.9478260869565
e38db885400cd35c71dfd162f2c1dbcf,brasilia,32,2066.8,64.5875
ea65d8b58316a6f2362f2a9e4b3e86ad,campinas,16,2061.4,128.8375
412a4720f3e9431b4afa1476a1acddbe,campinas,22,2058.1,93.55
dc8798cbf453b7e0f98745e396cc5616,sao paulo,51,2056.3,40.3196078431373
9449f25aeaf531019b76999ea49a6949,rio de janeiro,10,2046.45,204.645
bc2ac6b95e1accce9858528ee566c17e,campinas,22,2045.0,92.9545454545455
c6381d2d013342748761e906d45aff76,portao,28,2042.98,72.9635714285714
f41ce2e25237f9092cd8e6e7516c7a2f,guarulhos,28,2030.9,72.5321428571429
78c99c6dff4eeae5be99bf635ed21e3f,marilia,39,2030.88,52.0738461538462
71592660bbcb6a4664e97b6f8b68babc,sao jose do rio preto,7,2027.18,289.597142857143
bf84056e679dbe9c69929847a40e338f,sao paulo,40,2024.04,50.601
4c8b8048e33af2bf94f2eb547746a916,ibitinga,27,2020.73,74.8418518518519
fac1a9017ade7bdc94058fc1c969f355,sao paulo,10,2010.84,201.084
1782ce2db72c3dda627d5e7c898104e1,taboao da serra,10,2010.8,201.08
3a1a1fec38dd360f15fc912e821e169d,sao paulo,15,2007.38,133.825333333333
2f09f7d37a97956d11cc1a7cadd5262b,ribeirao preto,12,2005.0,167.083333333333
116ccb1a1604bc88e4d234a8c23f33de,sao bernardo do campo,73,2004.89,27.4642465753425
d6ab728cf30867cf3f1a2e216ae2f9b7,sao paulo,14,2002.0,143.0
3d2531eccfbde1d7c8db7a3a12fb267a,contagem,10,1999.54,199.954
8ec76bb0965af3f007692b26fa9d6623,criciuma,1,1999.0,1999.0
17908cf9b444ee34047cadd5c0f4a516,anapolis,11,1993.99,181.271818181818
bf100ecb7997df312b285358fb32f92c,sao jose dos pinhais,21,1991.9,94.852380952381
c013e57c075a06e5b5c48ee03c525719,sao carlos,45,1971.55,43.8122222222222
91f5779a8731baca4809fdeade81803f,barra mansa,6,1971.46,328.576666666667
1690cada046eb7e92c12f98b1f8a8167,sao paulo,11,1959.0,178.090909090909
93b9a99027bd8bd6af682aff18dd19bf,mairipora,21,1953.0,93.0
6df688df543f90e9b38f4319e75a9d88,belo horizonte,56,1949.96,34.8207142857143
272f092de69afedd4d2969440b37f18f,sao paulo,40,1935.33,48.38325
4e5725ba188db8252977a4f0227bd462,ribeirao preto,25,1930.59,77.2236
cd843d4cf8ef32827de0396605163ba3,juiz de fora,5,1915.0,383.0
1b8b75e227c9a9c100d0c210fb6176ce,sao paulo,19,1914.83,100.780526315789
9dda5bbacd45e18d6485fee649205d09,santa rita do sapucai,22,1912.6,86.9363636363637
f5f1f2c5f923f36ad79ea1d07185ddc9,taruma,13,1912.15,147.088461538462
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,5,1904.0,380.8
e2c92f9c1c7746d899d18f2e158bbff7,sao jose do rio preto,14,1894.7,135.335714285714
112453736dbe3889cfb74e1aaa0ba0c1,sao paulo,14,1890.0,135.0
5ab05b6d86d417796c69ffd6774ec832,assis,12,1886.1,157.175
65b081a070633e057c462abdd6fb9dd8,morrinhos,20,1885.09,94.2545
5debea795b07621e1f90532e18f96145,apucarana,33,1883.78,57.0842424242425
7ade73f1b9b4e965f9009a4c3a7e2c15,bauru,28,1880.3,67.1535714285715
e24d3429d294b2eb200b064ebb035879,sao paulo,22,1878.58,85.39
5b33b527da3c5b969cc99dc435cad09a,paranavai,17,1872.79,110.164117647059
392e0502231ae2f8b29994ef6398cd77,cerqueira cesar,20,1871.7,93.585
